InvoiceNo,StockCode,Description,Quantity,UnitPrice,importe_linea,CustomerID,Country,mes_compra,dia_semana,alto_valor_transaccion
545183,22667,RECIPE BOX RETROSPOT,6,2.95,17.700000000000003,15570,UNITED KINGDOM,2,0,1
563100,23108,SET OF 10 LED DOLLY LIGHTS,2,6.25,12.5,12381,NORWAY,8,4,1
570488,22593,CHRISTMAS GINGHAM STAR,2,1.63,3.26,14096,UNITED KINGDOM,10,0,0
555631,21558,SKULL LUNCH BOX WITH CUTLERY,2,2.55,5.1,18118,UNITED KINGDOM,6,0,0
541421,22867,HAND WARMER BIRD DESIGN,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,1,0,0
545475,21244,BLUE POLKADOT PLATE,96,1.45,139.2,12415,AUSTRALIA,3,3,1
577175,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,1.65,19.799999999999997,14849,UNITED KINGDOM,11,4,1
577049,22469,HEART OF WICKER SMALL,3,1.65,4.949999999999999,17397,UNITED KINGDOM,11,3,0
576618,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,11,1,0
578250,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,0.83,0.83,15901,UNITED KINGDOM,11,2,0
551809,47566,PARTY BUNTING,100,4.15,415.00000000000006,17511,UNITED KINGDOM,5,2,1
571508,22363,GLASS JAR MARMALADE,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,10,0,0
572045,35599B,BLACK CHRISTMAS TREE 120CM,2,1.95,3.9,14527,UNITED KINGDOM,10,3,0
539240,21879,HEARTS GIFT TAPE,12,0.65,7.800000000000001,15194,UNITED KINGDOM,12,3,0
574074,82482,WOODEN PICTURE FRAME WHITE FINISH,3,5.79,17.37,SIN_CLIENTE,UNITED KINGDOM,11,2,1
541130,21786,POLKADOT RAIN HAT,2,0.79,1.58,SIN_CLIENTE,UNITED KINGDOM,1,4,0
570875,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,0.55,13.200000000000001,12667,FINLAND,10,2,1
553890,23298,SPOTTY BUNTING,3,10.79,32.37,SIN_CLIENTE,UNITED KINGDOM,5,3,1
547572,21534,DAIRY MAID LARGE MILK JUG,3,4.95,14.850000000000001,13512,UNITED KINGDOM,3,3,1
559881,22030,SWALLOWS GREETING CARD,12,0.42,5.04,16899,UNITED KINGDOM,7,2,0
562031,90123B,TURQUOISE HEART OF GLASS BRACELET,3,5.95,17.85,16984,UNITED KINGDOM,8,0,1
548991,21066,VINTAGE RED MUG,1,1.25,1.25,16915,UNITED KINGDOM,4,1,0
539014,22650,CERAMIC PIRATE CHEST MONEY BANK,4,1.45,5.8,17692,UNITED KINGDOM,12,2,0
550324,22094,RED RETROSPOT TISSUE BOX,12,1.25,15.0,12997,UNITED KINGDOM,4,6,1
574227,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,4.95,14.850000000000001,16992,UNITED KINGDOM,11,3,1
564818,21238,RED RETROSPOT CUP,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,8,1,0
580615,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,4.25,34.0,16873,UNITED KINGDOM,12,0,1
568230,22491,PACK OF 12 COLOURED PENCILS,12,0.85,10.2,12925,UNITED KINGDOM,9,0,1
575982,21175,GIN TONIC DIET METAL SIGN,48,2.08,99.84,13798,UNITED KINGDOM,11,6,1
573546,23526,WALL ART DOG LICENCE,4,5.95,23.8,15974,UNITED KINGDOM,10,0,1
563214,84378,SET OF 3 HEART COOKIE CUTTERS,4,1.25,5.0,16370,UNITED KINGDOM,8,6,0
547058,21714,CITRONELLA CANDLE GARDEN POT,12,1.25,15.0,14232,UNITED KINGDOM,3,6,1
579708,23353,6 GIFT TAGS VINTAGE CHRISTMAS,12,0.83,9.959999999999999,12682,FRANCE,11,2,1
552864,22913,RED COAT RACK PARIS FASHION,12,4.95,59.400000000000006,13235,UNITED KINGDOM,5,2,1
568897,84406B,CREAM CUPID HEARTS COAT HANGER,4,4.15,16.6,13886,UNITED KINGDOM,9,3,1
550987,22422,TOOTHPASTE TUBE PEN,1,1.25,1.25,SIN_CLIENTE,UNITED KINGDOM,4,3,0
567630,84032B,CHARLIE LOLA RED HOT WATER BOTTLE,6,2.95,17.700000000000003,15737,UNITED KINGDOM,9,2,1
569202,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,9,4,0
543300,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,14.850000000000001,13334,UNITED KINGDOM,2,0,1
561651,22961,JAM MAKING SET PRINTED,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,7,3,0
581000,22624,IVORY KITCHEN SCALES,2,8.5,17.0,12720,GERMANY,12,2,1
559337,21578,WOODLAND DESIGN COTTON TOTE BAG,5,1.63,8.149999999999999,SIN_CLIENTE,UNITED KINGDOM,7,3,0
554274,85066,CREAM SWEETHEART MINI CHEST,3,12.75,38.25,16266,UNITED KINGDOM,5,0,1
537222,20727,LUNCH BAG BLACK SKULL,10,1.65,16.5,14404,UNITED KINGDOM,12,6,1
574043,22382,LUNCH BAG SPACEBOY DESIGN,5,1.65,8.25,16367,UNITED KINGDOM,11,2,0
565990,23201,JUMBO BAG ALPHABET,10,2.08,20.8,13577,UNITED KINGDOM,9,3,1
561192,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,6.75,6.75,16033,UNITED KINGDOM,7,0,0
559553,22191,IVORY DINER WALL CLOCK,2,8.5,17.0,16174,UNITED KINGDOM,7,0,1
551006,20711,JUMBO BAG TOYS,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,4,1,0
559557,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,0.39,4.68,17444,CANADA,7,0,0
566673,23047,PAPER LANTERN 5 POINT SEQUIN STAR,2,5.75,11.5,17728,UNITED KINGDOM,9,2,1
541849,21527,RED RETROSPOT TRADITIONAL TEAPOT,1,7.95,7.95,13230,UNITED KINGDOM,1,6,0
563205,20685,DOORMAT RED RETROSPOT,2,7.95,15.9,14040,UNITED KINGDOM,8,6,1
562849,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1.65,16.5,16700,UNITED KINGDOM,8,2,1
563020,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,48,0.42,20.16,12428,FINLAND,8,3,1
563200,21756,BATH BUILDING BLOCK WORD,1,5.95,5.95,13838,UNITED KINGDOM,8,6,0
543907,22374,AIRLINE BAG VINTAGE JET SET RED,1,4.25,4.25,17346,UNITED KINGDOM,2,0,0
548728,23002,TRAVEL CARD WALLET SKULLS,24,0.42,10.08,13198,UNITED KINGDOM,4,0,1
544452,84917,WHITE HAND TOWEL WITH BUTTERFLY,3,5.95,17.85,14162,UNITED KINGDOM,2,6,1
578149,22271,FELTCRAFT DOLL ROSIE,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,11,2,0
549018,22256,FELT FARM ANIMAL CHICKEN,12,1.25,15.0,17492,UNITED KINGDOM,4,1,1
538177,90059E,DIAMANTE HAIR GRIP PACK 2 RUBY,2,1.69,3.38,SIN_CLIENTE,UNITED KINGDOM,12,4,0
549027,22727,ALARM CLOCK BAKELIKE RED,500,3.39,1695.0,17857,UNITED KINGDOM,4,1,1
553402,23230,WRAP ALPHABET DESIGN,25,0.42,10.5,17898,UNITED KINGDOM,5,0,1
575932,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2.95,2.95,16923,UNITED KINGDOM,11,6,0
552978,20724,RED RETROSPOT CHARLOTTE BAG,100,0.72,72.0,12590,GERMANY,5,3,1
561820,23157,SET OF 6 NATIVITY MAGNETS,3,4.13,12.39,SIN_CLIENTE,UNITED KINGDOM,7,4,1
539739,22414,DOORMAT NEIGHBOURHOOD WITCH,1,14.43,14.43,SIN_CLIENTE,UNITED KINGDOM,12,1,1
544586,22245,HOOK 1 HANGER MAGIC GARDEN,3,0.85,2.55,17338,UNITED KINGDOM,2,0,0
542619,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,13869,UNITED KINGDOM,1,6,1
564062,22627,MINT KITCHEN SCALES,6,8.5,51.0,17706,UNITED KINGDOM,8,0,1
563626,21985,PACK OF 12 HEARTS DESIGN TISSUES,48,0.29,13.919999999999998,16187,UNITED KINGDOM,8,3,1
559106,22068,BLACK PIRATE TREASURE CHEST,2,1.65,3.3,15889,UNITED KINGDOM,7,2,0
543273,21868,POTTING SHED TEA MUG,1,1.25,1.25,16456,UNITED KINGDOM,2,6,0
548969,22629,SPACEBOY LUNCH BOX,64,1.65,105.6,14646,NETHERLANDS,4,1,1
559528,23120,PACK OF 6 SMALL FRUIT STRAWS,1,0.42,0.42,13064,UNITED KINGDOM,7,6,0
579116,23507,MINI PLAYING CARDS BUFFALO BILL,2,0.42,0.84,17346,UNITED KINGDOM,11,0,0
555124,21975,PACK OF 60 DINOSAUR CAKE CASES,1,0.55,0.55,18204,UNITED KINGDOM,5,1,0
553702,22917,HERB MARKER ROSEMARY,4,0.65,2.6,13263,UNITED KINGDOM,5,2,0
551983,20712,JUMBO BAG WOODLAND ANIMALS,10,2.08,20.8,17735,UNITED KINGDOM,5,3,1
573601,22328,ROUND SNACK BOXES SET OF 4 FRUITS,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,10,0,0
553169,23284,DOORMAT KEEP CALM AND COME IN,10,6.75,67.5,15159,UNITED KINGDOM,5,4,1
550474,23157,SET OF 6 NATIVITY MAGNETS,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,4,0,0
545691,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,4,2.95,11.8,14161,UNITED KINGDOM,3,6,1
572652,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,0.39,9.36,15805,UNITED KINGDOM,10,1,0
545980,21172,PARTY METAL SIGN,1,1.45,1.45,14730,UNITED KINGDOM,3,1,0
574046,82494L,WOODEN FRAME ANTIQUE WHITE,2,2.95,5.9,15743,UNITED KINGDOM,11,2,0
542667,21034,REX CASH CARRY JUMBO SHOPPER,3,0.95,2.8499999999999996,17068,UNITED KINGDOM,1,0,0
545400,23182,TOILET SIGN OCCUPIED OR VACANT,24,0.83,19.919999999999998,17048,UNITED KINGDOM,3,2,1
557472,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,4,4.25,17.0,12432,NORWAY,6,0,1
538744,22531,MAGIC DRAWING SLATE CIRCUS PARADE,1,0.42,0.42,15356,UNITED KINGDOM,12,1,0
573130,22383,LUNCH BAG SUKI DESIGN,10,1.65,16.5,13969,UNITED KINGDOM,10,3,1
568782,85099B,JUMBO BAG RED RETROSPOT,10,2.08,20.8,13985,UNITED KINGDOM,9,3,1
541827,85194S,HANGING SPRING FLOWER EGG SMALL,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,1,4,0
560551,20749,ASSORTED COLOUR MINI CASES,2,7.95,15.9,18041,UNITED KINGDOM,7,1,1
557745,23076,ICE CREAM SUNDAE LIP GLOSS,24,1.25,30.0,15750,UNITED KINGDOM,6,2,1
571065,21914,BLUE HARMONICA IN BOX,12,1.25,15.0,12613,GERMANY,10,3,1
563476,20728,LUNCH BAG CARS BLUE,20,1.65,33.0,17682,UNITED KINGDOM,8,1,1
560202,15056BL,EDWARDIAN PARASOL BLACK,24,5.95,142.8,12712,GERMANY,7,4,1
568399,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,0.55,13.200000000000001,16145,UNITED KINGDOM,9,1,1
579283,21080,SET 20 RED RETROSPOT PAPER NAPKINS,12,0.85,10.2,13883,UNITED KINGDOM,11,1,1
578086,21086,SET 6 RED SPOTTY PAPER CUPS,36,0.65,23.400000000000002,17519,UNITED KINGDOM,11,1,1
579868,23547,WRAP FLOWER SHOP,25,0.42,10.5,15544,UNITED KINGDOM,11,2,1
569384,84946,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,15.0,15159,UNITED KINGDOM,10,0,1
568211,84818,DANISH ROSE PHOTO FRAME,24,0.79,18.96,13429,UNITED KINGDOM,9,6,1
556290,22585,PACK OF 6 BIRDY GIFT TAGS,12,1.25,15.0,17088,UNITED KINGDOM,6,4,1
575602,22835,HOT WATER BOTTLE I AM SO POORLY,2,4.95,9.9,17059,UNITED KINGDOM,11,3,1
559142,23342,MINT DINER WALL CLOCK,4,8.5,34.0,17719,UNITED KINGDOM,7,2,1
574476,10120,DOGGY RUBBER,2,0.21,0.42,17203,UNITED KINGDOM,11,4,0
571743,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2.08,6.24,15853,UNITED KINGDOM,10,2,0
577698,23310,BUBBLEGUM RING ASSORTED,36,0.42,15.12,14963,UNITED KINGDOM,11,0,1
579187,23533,WALL ART GARDEN HAVEN,1,12.46,12.46,SIN_CLIENTE,UNITED KINGDOM,11,0,1
541421,84032A,CHARLIE LOLA PINK HOT WATER BOTTLE,4,3.29,13.16,SIN_CLIENTE,UNITED KINGDOM,1,0,1
574529,23551,PACK OF 12 PAISLEY PARK TISSUES,6,0.39,2.34,17233,UNITED KINGDOM,11,4,0
556731,23240,SET OF 4 KNICK KNACK TINS DOILEY,1,4.15,4.15,18283,UNITED KINGDOM,6,1,0
568875,23284,DOORMAT KEEP CALM AND COME IN,5,8.25,41.25,14527,UNITED KINGDOM,9,3,1
572065,23330,DECORATIVE WICKER HEART MEDIUM,2,1.25,2.5,12556,SPAIN,10,3,0
573038,47566,PARTY BUNTING,2,4.95,9.9,17545,UNITED KINGDOM,10,3,1
578662,23171,REGENCY TEA PLATE GREEN,1,1.65,1.65,17516,UNITED KINGDOM,11,3,0
541223,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2.1,2.1,17954,UNITED KINGDOM,1,4,0
569374,23614,SET 10 CARDS 12 DAYS WRAP 17058,1,3.33,3.33,SIN_CLIENTE,UNITED KINGDOM,10,0,0
578270,21372,MIRRORED WALL ART TABLE LAMP,1,5.79,5.79,14096,UNITED KINGDOM,11,2,0
568719,22452,MEASURING TAPE BABUSHKA PINK,7,1.63,11.41,SIN_CLIENTE,UNITED KINGDOM,9,2,1
569210,22469,HEART OF WICKER SMALL,10,1.65,16.5,13681,UNITED KINGDOM,10,6,1
564849,20726,LUNCH BAG WOODLAND,10,1.65,16.5,17675,UNITED KINGDOM,8,1,1
571544,22683,FRENCH BLUE METAL DOOR SIGN 8,2,1.25,2.5,17757,UNITED KINGDOM,10,0,0
572550,23174,REGENCY SUGAR BOWL GREEN,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,10,0,0
563844,23067,HANGING ENGRAVED METAL HEART,2,4.15,8.3,17725,UNITED KINGDOM,8,4,0
577506,85071A,BLUE CHARLIE LOLA PERSONAL DOORSIGN,1,0.39,0.39,13212,UNITED KINGDOM,11,6,0
536744,22956,36 FOIL HEART CAKE CASES,6,2.1,12.600000000000001,14466,UNITED KINGDOM,12,3,1
547398,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,20.79,20.79,SIN_CLIENTE,UNITED KINGDOM,3,1,1
549100,22326,ROUND SNACK BOXES SET OF4 WOODLAND,5,6.63,33.15,SIN_CLIENTE,UNITED KINGDOM,4,2,1
581238,84029E,RED WOOLLY HOTTIE WHITE HEART,10,8.29,82.89999999999999,SIN_CLIENTE,UNITED KINGDOM,12,3,1
573135,22430,ENAMEL WATERING CAN CREAM,4,4.95,19.8,12952,UNITED KINGDOM,10,3,1
542419,35911A,MULTICOLOUR RABBIT EGG WARMER,4,2.1,8.4,14662,UNITED KINGDOM,1,3,0
569633,22138,BAKING SET 9 PIECE RETROSPOT,6,4.95,29.700000000000003,16478,UNITED KINGDOM,10,2,1
581400,21930,JUMBO STORAGE BAG SKULLS,1,2.08,2.08,14056,UNITED KINGDOM,12,3,0
567378,20724,RED RETROSPOT CHARLOTTE BAG,10,0.85,8.5,14911,EIRE,9,1,0
560827,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,8.5,17.0,14517,UNITED KINGDOM,7,3,1
554098,23076,ICE CREAM SUNDAE LIP GLOSS,24,1.25,30.0,14769,UNITED KINGDOM,5,6,1
574555,23266,SET OF 3 WOODEN STOCKING DECORATION,3,1.25,3.75,16426,UNITED KINGDOM,11,4,0
544672,21094,SET 6 RED SPOTTY PAPER PLATES,96,0.64,61.44,14646,NETHERLANDS,2,1,1
568719,23637,SET 10 CARDS OUT OF ORDER 17216,1,2.49,2.49,SIN_CLIENTE,UNITED KINGDOM,9,2,0
575726,23583,LUNCH BAG PAISLEY PARK,1,1.65,1.65,16791,UNITED KINGDOM,11,3,0
557213,22534,MAGIC DRAWING SLATE SPACEBOY,1,0.42,0.42,15021,UNITED KINGDOM,6,4,0
576329,21358,TOAST ITS - HAPPY BIRTHDAY,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,11,0,0
572862,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,3.75,3.75,16750,UNITED KINGDOM,10,2,0
549851,22027,TEA PARTY BIRTHDAY CARD,12,0.42,5.04,16062,UNITED KINGDOM,4,1,0
555845,22916,HERB MARKER THYME,3,0.65,1.9500000000000002,17015,UNITED KINGDOM,6,1,0
579440,23583,LUNCH BAG PAISLEY PARK,10,1.65,16.5,14388,UNITED KINGDOM,11,1,1
575947,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,11,6,0
564840,22686,FRENCH BLUE METAL DOOR SIGN NO,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,8,1,0
569202,20726,LUNCH BAG WOODLAND,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,9,4,0
568208,23129,HEART SHAPED HOLLY WREATH,4,4.15,16.6,12783,PORTUGAL,9,6,1
560644,22212,FOUR HOOK WHITE LOVEBIRDS,9,2.1,18.900000000000002,16271,UNITED KINGDOM,7,2,1
538397,22861,EASTER TIN CHICKS IN GARDEN,30,1.65,49.5,12753,JAPAN,12,6,1
559816,82580,BATHROOM METAL SIGN,2,1.25,2.5,SIN_CLIENTE,UNITED KINGDOM,7,1,0
580695,23343,JUMBO BAG VINTAGE CHRISTMAS,2,2.08,4.16,13230,UNITED KINGDOM,12,0,0
574547,22273,FELTCRAFT DOLL MOLLY,2,2.95,5.9,17841,UNITED KINGDOM,11,4,0
568919,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,16.5,12937,UNITED KINGDOM,9,3,1
570111,23322,LARGE WHITE HEART OF WICKER,2,2.95,5.9,15005,UNITED KINGDOM,10,4,0
567489,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,3.75,22.5,18135,UNITED KINGDOM,9,1,1
547960,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2.1,4.2,15644,UNITED KINGDOM,3,0,0
543172,82482,WOODEN PICTURE FRAME WHITE FINISH,2,4.96,9.92,SIN_CLIENTE,UNITED KINGDOM,2,4,1
567889,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,16633,UNITED KINGDOM,9,3,1
563638,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,1.25,2.5,15311,UNITED KINGDOM,8,3,0
575610,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,8.5,16628,UNITED KINGDOM,11,3,0
579750,35970,ZINC FOLKART SLEIGH BELLS,6,1.69,10.14,13536,UNITED KINGDOM,11,2,1
564199,23331,DECORATIVE WICKER HEART SMALL,5,0.63,3.15,13263,UNITED KINGDOM,8,1,0
574937,85066,CREAM SWEETHEART MINI CHEST,2,12.75,25.5,15344,UNITED KINGDOM,11,0,1
539014,85211,S 4 GROOVY CAT MAGNETS,6,1.65,9.899999999999999,17692,UNITED KINGDOM,12,2,0
545085,22414,DOORMAT NEIGHBOURHOOD WITCH,1,7.95,7.95,15039,UNITED KINGDOM,2,0,0
574069,23206,LUNCH BAG APPLE DESIGN,10,1.65,16.5,17735,UNITED KINGDOM,11,2,1
566819,22469,HEART OF WICKER SMALL,2,1.65,3.3,17214,UNITED KINGDOM,9,3,0
549787,22670,FRENCH WC SIGN BLUE METAL,3,1.25,3.75,13268,UNITED KINGDOM,4,1,0
561926,23169,CLASSIC GLASS COOKIE JAR,6,4.15,24.900000000000002,12749,UNITED KINGDOM,8,0,1
575576,35970,ZINC FOLKART SLEIGH BELLS,12,1.69,20.28,16025,UNITED KINGDOM,11,3,1
561077,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,17649,UNITED KINGDOM,7,6,1
552332,21242,RED RETROSPOT PLATE,8,1.69,13.52,13908,UNITED KINGDOM,5,0,1
568207,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2.95,23.6,15150,UNITED KINGDOM,9,6,1
571276,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,1.45,8.7,14702,UNITED KINGDOM,10,6,0
580319,21286,RETROSPOT CANDLE LARGE,24,0.59,14.16,15078,UNITED KINGDOM,12,4,1
553908,21558,SKULL LUNCH BOX WITH CUTLERY,6,2.55,15.299999999999999,18177,UNITED KINGDOM,5,3,1
539958,20727,LUNCH BAG BLACK SKULL,2,4.21,8.42,SIN_CLIENTE,UNITED KINGDOM,12,3,0
553572,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,15.0,18223,UNITED KINGDOM,5,2,1
564221,22429,ENAMEL MEASURING JUG CREAM,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,8,2,0
548562,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,8.25,16.5,SIN_CLIENTE,ISRAEL,4,4,1
569254,22469,HEART OF WICKER SMALL,1,1.65,1.65,18116,UNITED KINGDOM,10,0,0
578824,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,17883,UNITED KINGDOM,11,4,1
554285,85049e,SCANDINAVIAN REDS RIBBONS,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,5,0,0
566447,22301,COFFEE MUG CAT BIRD DESIGN,96,2.1,201.60000000000002,12989,UNITED KINGDOM,9,0,1
554655,85125,SMALL ROUND CUT GLASS CANDLESTICK,12,4.95,59.400000000000006,12924,UNITED KINGDOM,5,2,1
543020,22472,TV DINNER TRAY DOLLY GIRL,1,4.95,4.95,15005,UNITED KINGDOM,2,2,0
549276,21930,JUMBO STORAGE BAG SKULLS,5,2.08,10.4,16745,UNITED KINGDOM,4,3,1
571809,21080,SET 20 RED RETROSPOT PAPER NAPKINS,5,0.85,4.25,15039,UNITED KINGDOM,10,2,0
559693,51014A,FEATHER PEN HOT PINK,10,0.83,8.299999999999999,SIN_CLIENTE,UNITED KINGDOM,7,0,0
565726,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,1.65,16.5,14360,UNITED KINGDOM,9,1,1
570258,21988,PACK OF 6 SKULL PAPER PLATES,2,1.63,3.26,SIN_CLIENTE,UNITED KINGDOM,10,0,0
571183,35923,CANDY HEART HANGING DECORATION,5,0.39,1.9500000000000002,14796,UNITED KINGDOM,10,4,0
540813,20698,LITTLE PINK MONSTER SOFT TOY,2,2.55,5.1,14669,UNITED KINGDOM,1,1,0
565411,23209,LUNCH BAG VINTAGE DOILY,5,1.65,8.25,13772,UNITED KINGDOM,9,6,0
538071,22121,NOEL WOODEN BLOCK LETTERS,1,11.87,11.87,SIN_CLIENTE,UNITED KINGDOM,12,3,1
575387,20978,36 PENCILS TUBE SKULLS,16,1.25,20.0,13992,UNITED KINGDOM,11,2,1
547658,85214,TUB 24 PINK FLOWER PEGS,2,1.65,3.3,13736,UNITED KINGDOM,3,3,0
538206,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,4,6.35,25.4,17827,UNITED KINGDOM,12,4,1
557128,21280,VINTAGE KITCHEN PRINT VEGETABLES,2,2.55,5.1,14765,UNITED KINGDOM,6,3,0
552293,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.25,15.0,16232,UNITED KINGDOM,5,6,1
577155,22728,ALARM CLOCK BAKELIKE PINK,4,3.75,15.0,13050,UNITED KINGDOM,11,4,1
549546,22938,CUPCAKE LACE PAPER SET 6,4,1.95,7.8,16889,UNITED KINGDOM,4,6,0
565472,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,8.5,8.5,16255,UNITED KINGDOM,9,0,0
552676,23199,JUMBO BAG APPLES,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,5,1,0
544186,22801,ANTIQUE GLASS PEDESTAL BOWL,8,7.46,59.68,SIN_CLIENTE,UNITED KINGDOM,2,2,1
559816,23285,PINK VINTAGE SPOT BEAKER,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,7,1,0
577950,22585,PACK OF 6 BIRDY GIFT TAGS,24,1.25,30.0,14129,UNITED KINGDOM,11,1,1
540278,21174,POTTERING IN THE SHED METAL SIGN,2,1.95,3.9,15719,UNITED KINGDOM,1,3,0
559491,85123a,WHITE HANGING HEART T-LIGHT HOLDER,4,6.63,26.52,SIN_CLIENTE,UNITED KINGDOM,7,4,1
574074,85099B,JUMBO BAG RED RETROSPOT,5,4.13,20.65,SIN_CLIENTE,UNITED KINGDOM,11,2,1
571441,85039C,S 4 BLACK MINI ROSE CANDLE IN BOWL,1,1.63,1.63,14096,UNITED KINGDOM,10,0,0
558564,22659,LUNCH BOX I LOVE LONDON,6,1.95,11.7,14057,UNITED KINGDOM,6,3,1
554985,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,1.65,19.799999999999997,12426,GERMANY,5,6,1
581425,23235,STORAGE TIN VINTAGE LEAF,1,1.25,1.25,14796,UNITED KINGDOM,12,3,0
573038,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,4.95,9.9,17545,UNITED KINGDOM,10,3,1
555522,23203,JUMBO BAG DOILEY PATTERNS,6,2.08,12.48,15796,UNITED KINGDOM,6,6,1
545530,71459,HANGING JAM JAR T-LIGHT HOLDER,36,0.85,30.599999999999998,17416,UNITED KINGDOM,3,3,1
538116,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2.95,35.400000000000006,13327,UNITED KINGDOM,12,3,1
558920,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,4.15,24.900000000000002,15078,UNITED KINGDOM,7,1,1
557468,22726,ALARM CLOCK BAKELIKE GREEN,2,3.75,7.5,16713,UNITED KINGDOM,6,0,0
554942,22212,FOUR HOOK WHITE LOVEBIRDS,1,2.1,2.1,17841,UNITED KINGDOM,5,4,0
541258,85099C,JUMBO BAG BAROQUE BLACK WHITE,4,1.95,7.8,13634,UNITED KINGDOM,1,6,0
557745,22715,CARD WEDDING DAY,12,0.42,5.04,15750,UNITED KINGDOM,6,2,0
561209,22470,HEART OF WICKER LARGE,3,3.29,9.870000000000001,SIN_CLIENTE,UNITED KINGDOM,7,0,0
575989,23335,EGG FRYING PAN IVORY,1,2.08,2.08,14698,UNITED KINGDOM,11,6,0
581472,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.95,17.700000000000003,15796,UNITED KINGDOM,12,3,1
570505,22961,JAM MAKING SET PRINTED,12,1.45,17.4,14841,UNITED KINGDOM,10,1,1
555845,22620,4 TRADITIONAL SPINNING TOPS,1,1.45,1.45,17015,UNITED KINGDOM,6,1,0
575637,85152,HAND OVER THE CHOCOLATE SIGN,1,2.1,2.1,16904,UNITED KINGDOM,11,3,0
569672,22776,SWEETHEART 3 TIER CAKE STAND,1,9.95,9.95,17841,UNITED KINGDOM,10,2,1
543166,84836,ZINC METAL HEART DECORATION,12,1.25,15.0,13488,UNITED KINGDOM,2,4,1
550015,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2.55,15.299999999999999,17735,UNITED KINGDOM,4,3,1
